instance,shape,size,name,dtype
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412426/Acquisition/leftBottomReference,int16
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412426/Acquisition/leftTopReference,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/mire,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/nbAcq,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/nbDataSets,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/nbGates,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/nbPtsPerProjInSet1,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/nbPtsPerProjInSet2,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/observables,int32
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412426/Acquisition/offsetCalSet1,float64
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412426/Acquisition/offsetCalSet2,float64
Dataset,"(1, 1)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/offsetSet1,float64
Dataset,"(1, 1)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/offsetSet2,float64
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412426/Acquisition/pixelCalSet1,float64
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412426/Acquisition/pixelCalSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/planeSet1,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/planeSet2,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/positionSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/positionSet2,float64
Dataset,"(1, 400)",400,/AwakeEventData/TT41.BTV.412426/Acquisition/projDataSet1,float64
Dataset,"(1, 300)",300,/AwakeEventData/TT41.BTV.412426/Acquisition/projDataSet2,float64
Dataset,"(1, 400)",400,/AwakeEventData/TT41.BTV.412426/Acquisition/projPositionSet1,float64
Dataset,"(1, 300)",300,/AwakeEventData/TT41.BTV.412426/Acquisition/projPositionSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/propType,int32
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412426/Acquisition/rightBottomReference,int16
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412426/Acquisition/rightTopReference,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/saturationThreshold,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/screenSelect,int32
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412426/Acquisition/screenSelectStr,|S10
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/screenSelect_max,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/screenSelect_min,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/secondLamp,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/secondLamp_max,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/secondLamp_min,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/sigmaSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/sigmaSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/superCycleNb,int32
Dataset,"(1, 1)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/tgSet1,float64
Dataset,"(1, 1)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/tgSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/userImageSelection,error
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/userImageSelectionNumber,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/videoGain,int32
Group,,,/AwakeEventData/TT41.BTV.412426/Image,
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/acqCounter,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/acqDesc,|S7
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/acqMsg,|S2
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/acqState,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/acqTime,|S26
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/acqTimeInCycle,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/amplitudeSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/amplitudeSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/beamID,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/cameraOffset,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/cameraOffset_max,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/cameraOffset_min,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/cameraSwitch,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/cameraZoom,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/cycleTime,|S26
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/descSet1,|S21
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/descSet2,|S19
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/deviceName,|S15
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/filterSelect,int32
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412426/Image/filterSelectStr,|S9
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/filterSelect_max,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/filterSelect_min,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/firstLamp,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/firstLamp_max,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/firstLamp_min,int16
Dataset,"(1, 400)",400,/AwakeEventData/TT41.BTV.412426/Image/imagePositionSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/imagePositionSet1_unit,|S2
Dataset,"(1, 300)",300,/AwakeEventData/TT41.BTV.412426/Image/imagePositionSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/imagePositionSet2_unit,|S2
Dataset,"(1, 120000)",120000,/AwakeEventData/TT41.BTV.412426/Image/imageSet,int16
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412426/Image/leftBottomReference,int16
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412426/Image/leftTopReference,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/mire,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/nbAcq,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/nbDataSets,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/nbImages,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/nbPtsInSet1,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/nbPtsInSet2,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/observables,int32
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412426/Image/offsetCalSet1,float64
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412426/Image/offsetCalSet2,float64
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412426/Image/pixelCalSet1,float64
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412426/Image/pixelCalSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/planeSet1,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/planeSet2,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/positionSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/positionSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/propType,int32
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412426/Image/rightBottomReference,int16
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412426/Image/rightTopReference,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/saturationThreshold,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/screenSelect,int32
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412426/Image/screenSelectStr,|S10
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/screenSelect_max,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/screenSelect_min,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/secondLamp,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/secondLamp_max,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/secondLamp_min,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/sigmaSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/sigmaSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/superCycleNb,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/userImageSelection,error
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/userImageSelectionNumber,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Image/videoGain,int32
Group,,,/AwakeEventData/TT41.BTV.412442,
Dataset,(),1,/AwakeEventData/TT41.BTV.412442/Acquisition,|S98
Dataset,(),1,/AwakeEventData/TT41.BTV.412442/Image,|S92
Group,,,/AwakeEventData/TT43.BPM.430010,
Group,,,/AwakeEventData/TT43.BPM.430010/Acquisition,
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430010/Acquisition/horAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430010/Acquisition/horPos,float32
Dataset,"(0,)",0,/AwakeEventData/TT43.BPM.430010/Acquisition/posOK,error
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430010/Acquisition/sigma,int32
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430010/Acquisition/sigmaAvePos,float32
Dataset,(),1,/AwakeEventData/TT43.BPM.430010/Acquisition/spsExtraction,bool
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430010/Acquisition/spsExtractionIndex,int32
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430010/Acquisition/verAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430010/Acquisition/verPos,float32
Group,,,/AwakeEventData/TT43.BPM.430028,
Group,,,/AwakeEventData/TT43.BPM.430028/Acquisition,
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430028/Acquisition/horAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430028/Acquisition/horPos,float32
Dataset,"(0,)",0,/AwakeEventData/TT43.BPM.430028/Acquisition/posOK,error
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430028/Acquisition/sigma,int32
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430028/Acquisition/sigmaAvePos,float32
Dataset,(),1,/AwakeEventData/TT43.BPM.430028/Acquisition/spsExtraction,bool
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430028/Acquisition/spsExtractionIndex,int32
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430028/Acquisition/verAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430028/Acquisition/verPos,float32
Group,,,/AwakeEventData/TT43.BPM.430039,
Group,,,/AwakeEventData/TT43.BPM.430039/Acquisition,
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430039/Acquisition/horAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430039/Acquisition/horPos,float32
Dataset,"(0,)",0,/AwakeEventData/TT43.BPM.430039/Acquisition/posOK,error
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430039/Acquisition/sigma,int32
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430039/Acquisition/sigmaAvePos,float32
Dataset,(),1,/AwakeEventData/TT43.BPM.430039/Acquisition/spsExtraction,bool
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430039/Acquisition/spsExtractionIndex,int32
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430039/Acquisition/verAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430039/Acquisition/verPos,float32
Group,,,/AwakeEventData/TT43.BPM.430103,
Group,,,/AwakeEventData/TT43.BPM.430103/Acquisition,
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430103/Acquisition/horAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430103/Acquisition/horPos,float32
Dataset,"(0,)",0,/AwakeEventData/TT43.BPM.430103/Acquisition/posOK,error
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430103/Acquisition/sigma,int32
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430103/Acquisition/sigmaAvePos,float32
Dataset,(),1,/AwakeEventData/TT43.BPM.430103/Acquisition/spsExtraction,bool
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430103/Acquisition/spsExtractionIndex,int32
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430103/Acquisition/verAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430103/Acquisition/verPos,float32
Group,,,/AwakeEventData/TT43.BPM.430129,
Group,,,/AwakeEventData/TT43.BPM.430129/Acquisition,
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430129/Acquisition/horAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430129/Acquisition/horPos,float32
Dataset,"(0,)",0,/AwakeEventData/TT43.BPM.430129/Acquisition/posOK,error
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430129/Acquisition/sigma,int32
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430129/Acquisition/sigmaAvePos,float32
Dataset,(),1,/AwakeEventData/TT43.BPM.430129/Acquisition/spsExtraction,bool
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430129/Acquisition/spsExtractionIndex,int32
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430129/Acquisition/verAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430129/Acquisition/verPos,float32
Group,,,/AwakeEventData/TT43.BPM.430203,
Group,,,/AwakeEventData/TT43.BPM.430203/Acquisition,
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430203/Acquisition/horAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430203/Acquisition/horPos,float32
Dataset,"(0,)",0,/AwakeEventData/TT43.BPM.430203/Acquisition/posOK,error
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430203/Acquisition/sigma,int32
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430203/Acquisition/sigmaAvePos,float32
Dataset,(),1,/AwakeEventData/TT43.BPM.430203/Acquisition/spsExtraction,bool
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430203/Acquisition/spsExtractionIndex,int32
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430203/Acquisition/verAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430203/Acquisition/verPos,float32
Group,,,/AwakeEventData/TT43.BPM.430308,
Group,,,/AwakeEventData/TT43.BPM.430308/Acquisition,
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430308/Acquisition/horAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430308/Acquisition/horPos,float32
Dataset,"(0,)",0,/AwakeEventData/TT43.BPM.430308/Acquisition/posOK,error
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430308/Acquisition/sigma,int32
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430308/Acquisition/sigmaAvePos,float32
Dataset,(),1,/AwakeEventData/TT43.BPM.430308/Acquisition/spsExtraction,bool
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430308/Acquisition/spsExtractionIndex,int32
Dataset,"(1,)",1,/AwakeEventData/TT43.BPM.430308/Acquisition/verAvePos,float32
Dataset,"(12,)",12,/AwakeEventData/TT43.BPM.430308/Acquisition/verPos,float32
Group,,,/AwakeEventData/VGP.412400,
Group,,,/AwakeEventData/VGP.412400/PR,
Dataset,"(1,)",1,/AwakeEventData/VGP.412400/PR/value,float32
Group,,,/AwakeEventData/VGP.412423,
Group,,,/AwakeEventData/VGP.412423/PR,
Dataset,"(1,)",1,/AwakeEventData/VGP.412423/PR/value,float32
Group,,,/AwakeEventData/VTUAwake2Fc,
Group,,,/AwakeEventData/VTUAwake2Fc/ModeAcq,
Dataset,"(1,)",1,/AwakeEventData/VTUAwake2Fc/ModeAcq/pdcOutDelay,int16
Group,,,/AwakeEventData/VTUAwake2Fc/NormalModeAcq,
Dataset,"(1,)",1,/AwakeEventData/VTUAwake2Fc/NormalModeAcq/b_offline,int64
Group,,,/AwakeEventData/VTUAwake2Frep,
Group,,,/AwakeEventData/VTUAwake2Frep/ModeAcq,
Dataset,"(1,)",1,/AwakeEventData/VTUAwake2Frep/ModeAcq/pdcOutDelay,int16
Group,,,/AwakeEventData/VTUAwake2Frep/NormalModeAcq,
Dataset,"(1,)",1,/AwakeEventData/VTUAwake2Frep/NormalModeAcq/b_offline,int64
Group,,,/AwakeEventData/VTUAwake3FT0,
Group,,,/AwakeEventData/VTUAwake3FT0/ModeAcq,
Dataset,"(1,)",1,/AwakeEventData/VTUAwake3FT0/ModeAcq/pdcOutDelay,int16
Group,,,/AwakeEventData/VTUAwake3FT0/NormalModeAcq,
Dataset,"(1,)",1,/AwakeEventData/VTUAwake3FT0/NormalModeAcq/b_offline,int64
Group,,,/AwakeEventData/VTUAwake3FT1,
Group,,,/AwakeEventData/VTUAwake3FT1/ModeAcq,
Dataset,"(1,)",1,/AwakeEventData/VTUAwake3FT1/ModeAcq/pdcOutDelay,int16
Group,,,/AwakeEventData/VTUAwake3FT1/NormalModeAcq,
Dataset,"(1,)",1,/AwakeEventData/VTUAwake3FT1/NormalModeAcq/b_offline,int64
Group,,,/AwakeEventData/VVGF.412400,
Group,,,/AwakeEventData/VVGF.412400/StartCounterSt,
Dataset,"(1,)",1,/AwakeEventData/VVGF.412400/StartCounterSt/value,int32
Group,,,/AwakeEventData/VVGF.412400/State,
Dataset,"(1,)",1,/AwakeEventData/VVGF.412400/State/value,int16
Group,,,/AwakeEventData/VVGF.412423,
Group,,,/AwakeEventData/VVGF.412423/StartCounterSt,
Dataset,"(1,)",1,/AwakeEventData/VVGF.412423/StartCounterSt/value,int32
Group,,,/AwakeEventData/VVGF.412423/State,
Dataset,"(1,)",1,/AwakeEventData/VVGF.412423/State/value,int16
Group,,,/AwakeEventData/XMPP-STREAK,
Group,,,/AwakeEventData/XMPP-STREAK/StreakImage,
Dataset,"(1,)",1,/AwakeEventData/XMPP-STREAK/StreakImage/streakImageBinning,|S5
Dataset,"(344064,)",344064,/AwakeEventData/XMPP-STREAK/StreakImage/streakImageData,int32
Dataset,"(1,)",1,/AwakeEventData/XMPP-STREAK/StreakImage/streakImageExposureTime,|S5
Dataset,"(1,)",1,/AwakeEventData/XMPP-STREAK/StreakImage/streakImageHeight,int64
Dataset,"(1,)",1,/AwakeEventData/XMPP-STREAK/StreakImage/streakImageInfo,|S2768
Dataset,"(1,)",1,/AwakeEventData/XMPP-STREAK/StreakImage/streakImageMcpGain,int64
Dataset,"(1,)",1,/AwakeEventData/XMPP-STREAK/StreakImage/streakImageMode,|S7
Dataset,"(512,)",512,/AwakeEventData/XMPP-STREAK/StreakImage/streakImageProjection,float32
Dataset,"(1,)",1,/AwakeEventData/XMPP-STREAK/StreakImage/streakImageTime,|S12
Dataset,"(1,)",1,/AwakeEventData/XMPP-STREAK/StreakImage/streakImageTimeRange,|S4
Dataset,"(512,)",512,/AwakeEventData/XMPP-STREAK/StreakImage/streakImageTimeValues,float64
Dataset,"(1,)",1,/AwakeEventData/XMPP-STREAK/StreakImage/streakImageTrigLevel,float32
Dataset,"(1,)",1,/AwakeEventData/XMPP-STREAK/StreakImage/streakImageWidth,int64
Group,,,/AwakeEventData/XUCL-SPECTRO,
Group,,,/AwakeEventData/XUCL-SPECTRO/BinningSetting,
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/BinningSetting/hbin,int32
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/BinningSetting/hend,int32
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/BinningSetting/hstart,int32
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/BinningSetting/readMode,int32
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/BinningSetting/vbin,int32
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/BinningSetting/vend,int32
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/BinningSetting/vstart,int32
Dataset,(),1,/AwakeEventData/XUCL-SPECTRO/CameraAcq,|S93
Group,,,/AwakeEventData/XUCL-SPECTRO/CameraSettings,
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/ddgGateDelay,int64
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/ddgGateDelay_max,int64
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/ddgGateDelay_min,int64
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/ddgGateWidth,int64
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/ddgGateWidth_max,int64
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/ddgGateWidth_min,int64
Dataset,(),1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/enableDDGIntelligate,bool
Dataset,(),1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/enableFan,bool
Dataset,(),1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/enableFastTrigger,bool
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/exposureTime,float32
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/mcpGain,int32
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/mcpGain_max,int32
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/mcpGain_min,int32
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/preampGainIndex,int32
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/preampGainIndex_max,int32
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/preampGainIndex_min,int32
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/targetShutDownTemperature,int32
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/targetShutDownTemperature_max,int32
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/targetShutDownTemperature_min,int32
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/targetTemperature,int32
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/targetTemperature_max,int32
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/targetTemperature_min,int32
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/triggerEdge,int32
Dataset,(),1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/triggerTermination,bool
Dataset,"(1,)",1,/AwakeEventData/XUCL-SPECTRO/CameraSettings/triggerThreshold,float32
Dataset,(),1,/AwakeEventData/XUCL-SPECTRO/CameraSettingsStatus,|S104
Dataset,(),1,/AwakeEventData/XUCL-SPECTRO/ImageAcq,|S92
Group,,,/AwakeEventData/awake.XAWAVS_BEAML_TT_AVG,
Group,,,/AwakeEventData/awake.XAWAVS_BEAML_TT_AVG/PosSt,
Dataset,"(1,)",1,/AwakeEventData/awake.XAWAVS_BEAML_TT_AVG/PosSt/value,float64
Group,,,/AwakeEventData/awake.XAWAVS_DE_TT_AVG,
Group,,,/AwakeEventData/awake.XAWAVS_DE_TT_AVG/PosSt,
Dataset,"(1,)",1,/AwakeEventData/awake.XAWAVS_DE_TT_AVG/PosSt/value,float64
Group,,,/AwakeEventData/awake.XAWAVS_DF_TT_AVG,
Group,,,/AwakeEventData/awake.XAWAVS_DF_TT_AVG/PosSt,
Dataset,"(1,)",1,/AwakeEventData/awake.XAWAVS_DF_TT_AVG/PosSt/value,float64
Group,,,/AwakeEventData/awake.XAWAVS_DJ_PV236,
Group,,,/AwakeEventData/awake.XAWAVS_DJ_PV236/StsReg01,
Dataset,"(1,)",1,/AwakeEventData/awake.XAWAVS_DJ_PV236/StsReg01/value,int32
Group,,,/AwakeEventData/awake.XAWAVS_UE_TT_AVG,
Group,,,/AwakeEventData/awake.XAWAVS_UE_TT_AVG/PosSt,
Dataset,"(1,)",1,/AwakeEventData/awake.XAWAVS_UE_TT_AVG/PosSt/value,float64
Group,,,/AwakeEventData/awake.XAWAVS_UF_TT_AVG,
Group,,,/AwakeEventData/awake.XAWAVS_UF_TT_AVG/PosSt,
Dataset,"(1,)",1,/AwakeEventData/awake.XAWAVS_UF_TT_AVG/PosSt/value,float64
Group,,,/AwakeEventData/awake.XAWAVS_UJ_PV136,
Group,,,/AwakeEventData/awake.XAWAVS_UJ_PV136/StsReg01,
Dataset,"(1,)",1,/AwakeEventData/awake.XAWAVS_UJ_PV136/StsReg01/value,int32
Group,,,/AwakeEventData/awake.XAWAVS_VX_TT_AVG,
Group,,,/AwakeEventData/awake.XAWAVS_VX_TT_AVG/PosSt,
Dataset,"(1,)",1,/AwakeEventData/awake.XAWAVS_VX_TT_AVG/PosSt/value,float64
Group,,,/AwakeEventInfo,
Dataset,(),1,/AwakeEventInfo/configurationVersionNumber,int32
Dataset,(),1,/AwakeEventInfo/eventNumber,int32
Dataset,(),1,/AwakeEventInfo/runNumber,int32
Dataset,(),1,/AwakeEventInfo/timestamp,int64
Group,,,/__DATA_TYPES__,
